strdist,embdist,var
0,0.0,0.0
2,0.36944894845662135,0.0
3,0.4218980322002366,0.0
5,0.46646648506382765,0.00707365938520904
6,0.6868245903425892,0.06953919210262609
7,0.8205614922156481,0.06885395458832876
8,0.8730056513691334,0.10145435609982074
9,1.1202288104576332,0.22512422997575687
11,1.6242218220221347,0.651412503314114
12,1.3568828890452822,0.6373551751586666
13,1.0308529077438087,0.07519385967899452
14,1.2920808890200246,0.13861817990134015
15,1.0295117130619968,0.13336297234769215
16,0.694510709190588,0.06453724860299394
17,1.042676584932371,0.14065472717523347
18,1.5718634709603772,0.1760321722162676
19,0.7408800757325656,0.08543905703282521
20,1.0097049840867443,0.704990595055785
21,1.3295988361707687,0.10019349027326029
22,0.9735383754422091,0.21645421795409775
23,1.4306109766913064,0.4021710710617281
24,1.5949431219267023,0.18442894967988702
25,1.0629449343784874,0.44214057734597245
26,1.3253090445224738,0.09314762240351909
27,1.3060204614176862,0.16049882106642296
28,1.5506506375992095,0.22521484638093217
29,1.5390126155444266,0.7526161150545656
30,1.1585252682198635,0.2661105446215343
31,1.4083075450109417,0.27364962454221914
32,1.3361962610019407,0.2552615854777149
33,1.4167436809149578,0.22160538832917226
34,1.3035840904157412,0.2858877910205934
35,1.8993513222448914,0.7713984979359287
36,1.5320257046424224,0.22339287704031446
37,1.5352258255909177,0.3524269049779998
38,1.7023302558641227,0.6321455481048626
39,1.506957586909667,0.1915606893674821
40,1.6565239373175593,0.646239126185379
41,1.6569128079861921,0.37251807521083896
42,1.8746311714137007,0.395718065595993
43,1.8895947403525863,0.5616066139371354
44,1.7706011582415042,0.604502082400606
45,1.969250805128995,0.5288306560006533
46,1.891865323198033,0.7457172223200043
47,2.066853005558466,0.6557895248331963
48,1.9343401001483367,0.48360843409816434
49,2.5155444619088008,0.6969217551218397
50,2.2724668115725786,0.6801950084105237
51,2.123580035085179,0.5046945162924151
52,2.3570667873314206,0.6954207985139349
53,2.2814514817072444,0.5548569764452729
54,2.451938803317298,0.5602375634622162
55,2.3764055532213715,0.6378400188302545
56,2.416071284280351,0.6136784985992673
57,2.633400968529979,0.7060787718022786
58,2.709154988732961,0.7720841457112706
59,2.7243876557882336,0.6883557265313127
60,2.829255626411325,0.7249045070620567
61,2.89186550984734,0.7520405194757837
62,2.943253951931107,0.775487408370662
63,2.9856678180337632,0.7523373036263503
64,3.0892054140581866,0.676270657233089
65,3.159446403796091,0.7115119596831514
66,3.244796963840705,0.6887142506871695
67,3.349086882267795,0.6975629751736065
68,3.270394078068909,0.6739711505423545
69,3.4331689418003863,0.7383365803227476
70,3.3714044644841565,0.6608764322469619
71,3.4610868149837426,0.7007132364449474
72,3.4016055785521697,0.6532383455951225
73,3.498059666640426,0.7475249003096567
74,3.508477333538566,0.6325860015953765
75,3.4691827101549286,0.647792273709729
76,3.547953302956504,0.7083190971440176
77,3.515310680969219,0.66436017758024
78,3.5933355488341823,0.7471082609510077
79,3.614544732228125,0.6755439624392559
80,3.608707843752608,0.714932897573673
81,3.6478498225598748,0.7093657371704337
82,3.722923620754556,0.7716707702685569
83,3.778839795679283,0.779929295484724
84,3.859747236358676,0.8237077199061763
85,3.8694032274968237,0.818954085690774
86,3.887460979953869,0.93383051326038
87,3.9886513829915677,0.8333226267048354
88,3.9853013789904734,0.9544906785414702
89,4.094083505148125,0.9807669050497966
90,3.9548546127680826,0.9690973148128965
91,4.087262199488021,1.069039834759918
92,4.1206374292263135,1.1037014485305323
93,4.066350015558508,1.0793181120273152
94,4.102953628745315,1.3026673836581437
95,4.060744821146261,1.2762709168940949
96,4.133445566155107,1.4430580920848861
97,4.12864907691326,1.3667830440356015
98,4.503427045198326,1.006426678819986
99,6.16412187376803,0.05914993355040867
100,2.9088886789978936,0.7765487585557881
